ticker,Date,num_mentions
RIOT,12-01,40
RJF,06-01,1
RKLB,08-01,35
RKLB,09-01,193
RKLB,10-01,27
RKLY,08-01,2
RKLY,09-01,1
RKT,01-01,240
RKT,02-01,535
RKT,03-01,6985
RKT,04-01,405
RKT,05-01,1446
RKT,06-01,713
RKT,07-01,97
RKT,08-01,165
RKT,09-01,95
RKT,10-01,15
RKT,12-01,30
RL,02-01,10
RL,03-01,2
RL,04-01,1
RL,08-01,2
RL,09-01,2
RL,12-01,6
RLGY,02-01,1
RLGY,04-01,1
RLTR,04-01,4
RLX,02-01,4
RLX,03-01,4
RLX,04-01,1
RLX,06-01,5
RLX,08-01,2
RLX,09-01,1
RLY,02-01,2
RLY,03-01,2
RLY,06-01,1
RM,01-01,10
RMBS,01-01,2
RMBS,03-01,2
RMED,06-01,15
RMG,12-01,10
RMGB,02-01,2
RMO,01-01,68
RMO,02-01,11
RMO,03-01,9
RMO,04-01,63
RMO,06-01,6
RMO,12-01,6
RMR,08-01,2
RMSL,04-01,1
RMTI,04-01,1
RMTI,06-01,22
RNA,02-01,4
RNA,06-01,2
RNA,09-01,1
RNA,12-01,2
RNAZ,07-01,2
RNG,01-01,4
RNG,02-01,29
RNG,03-01,2
RNG,04-01,3
RNG,05-01,1
RNG,06-01,189
RNG,07-01,6
RNG,08-01,22
RNG,09-01,2
RNG,10-01,6
RNR,05-01,1
RNW,09-01,14
RNW,10-01,3
ROAD,01-01,6
ROAD,02-01,7
ROAD,03-01,10
ROAD,06-01,4
ROAD,07-01,2
ROBO,01-01,2
ROBO,02-01,1
ROCK,01-01,30
ROCK,02-01,17
ROCK,03-01,20
ROCK,04-01,7
ROCK,05-01,5
ROCK,06-01,5
ROCK,12-01,4
RODE,01-01,2
RODE,02-01,1
ROG,02-01,5
ROG,04-01,2
ROG,06-01,1
ROIC,02-01,5
ROIC,03-01,1
ROIC,04-01,1
ROIC,05-01,2
ROK,02-01,1
ROK,08-01,2
ROKT,01-01,8
ROKT,02-01,2
ROKT,03-01,2
ROKT,06-01,1
ROKU,01-01,52
ROKU,02-01,103
ROKU,03-01,25
ROKU,04-01,7
ROKU,05-01,10
ROKU,06-01,29
ROKU,07-01,8
ROKU,08-01,25
ROKU,09-01,16
ROKU,10-01,4
ROKU,12-01,8
ROL,06-01,1
ROLL,01-01,24
ROLL,02-01,12
ROLL,03-01,12
ROLL,04-01,8
ROLL,05-01,6
ROLL,06-01,16
ROLL,08-01,1
ROLL,10-01,1
ROLL,12-01,2
ROM,04-01,1
ROM,05-01,1
ROM,06-01,1
ROMO,01-01,4
ROOF,01-01,10
ROOF,02-01,7
ROOF,03-01,4
ROOF,05-01,1
ROOF,06-01,5
ROOT,01-01,2
ROOT,02-01,4
ROOT,03-01,63
ROOT,04-01,72
ROOT,05-01,11
ROOT,06-01,71
ROOT,07-01,10
ROOT,08-01,131
ROOT,09-01,124
ROOT,10-01,29
ROP,06-01,5
ROST,02-01,2
ROST,06-01,2
ROT,04-01,3
RP,03-01,2
RPG,01-01,6
RPG,02-01,10
RPG,03-01,3
RPG,04-01,1
RPG,05-01,2
RPG,06-01,2
RPM,01-01,2
RPM,03-01,1
RPM,05-01,1
RRC,02-01,5
RRC,03-01,1
RROTF,04-01,1
RRR,09-01,3
RS,01-01,10
RS,02-01,6
RS,03-01,8
RS,04-01,1
RS,05-01,4
RS,06-01,6
RS,07-01,5
RS,08-01,2
RS,09-01,2
RS,10-01,1
RS,12-01,4
RSI,01-01,128
RSI,02-01,63
RSI,03-01,89
RSI,04-01,54
RSI,05-01,39
RSI,06-01,61
RSI,07-01,53
RSI,08-01,40
RSI,09-01,40
RSI,10-01,8
RSI,12-01,4
RSKD,10-01,2
RSLS,06-01,2
RSLS,07-01,4
RSP,02-01,2
RSP,04-01,1
RSP,06-01,2
RSP,08-01,1
RSVA,02-01,2
RSVR,09-01,1
RSX,06-01,2
RTH,01-01,8
RTH,03-01,1
RTH,05-01,2
RTH,06-01,1
RTM,06-01,1
RTP,01-01,2
RTP,02-01,1
RTX,01-01,60
RTX,02-01,53
RTX,03-01,12
RTX,04-01,18
RTX,05-01,19
RTX,06-01,6
RTX,07-01,2
RTX,08-01,10
RTX,09-01,1
RTX,12-01,2
RUN,01-01,96
RUN,02-01,59
RUN,03-01,27
RUN,04-01,13
RUN,05-01,21
RUN,06-01,59
RUN,07-01,17
RUN,08-01,17
RUN,09-01,21
RUN,10-01,1
RUN,12-01,10
RVLV,01-01,4
RVLV,03-01,2
RVP,01-01,2
RWBYF,02-01,1
RWJ,02-01,7
RWT,02-01,1
RXN,03-01,1
RXT,03-01,4
RXT,04-01,1
RXT,05-01,4
RXT,06-01,1
RXT,09-01,1
RY,04-01,13
RY,05-01,1
RY,06-01,1
RY,10-01,1
RYCEF,02-01,1
RYCEY,01-01,10
RYCEY,02-01,13
RYCEY,03-01,4
RYCEY,06-01,4
RYCEY,09-01,5
RZA,01-01,2
RZA,06-01,1
S,07-01,3
S,08-01,1
S,09-01,3
SA,01-01,66
SA,02-01,99
SA,03-01,23
SA,04-01,22
SA,05-01,6
SA,06-01,9
SA,07-01,3
SAA,02-01,6
SABR,01-01,12
SABR,02-01,9
SABR,03-01,2
SABR,05-01,2
SABR,06-01,7
SABR,07-01,5
SABR,08-01,1
SABR,12-01,4
SAF,06-01,2
SAFE,01-01,26
SAFE,02-01,15
SAFE,03-01,25
SAFE,04-01,16
SAFE,05-01,1
SAFE,06-01,7
SAFE,07-01,2
SAFE,09-01,6
SAFE,10-01,3
SAGE,01-01,4
SAGE,04-01,2
SAGE,08-01,3
SAGE,10-01,1
SAH,01-01,2
SAH,02-01,2
SAH,03-01,1
SAIC,01-01,18
SAIC,03-01,1
SAIC,05-01,1
SAIC,12-01,2
SAIL,01-01,2
SAIL,02-01,2
SAIL,03-01,1
SAK,02-01,2
SALT,01-01,10
SAM,01-01,30
SAM,02-01,10
SAM,03-01,6
SAM,04-01,7
SAM,05-01,1
SAM,06-01,4
SAM,07-01,16
SAM,08-01,7
SAM,09-01,4
SAM,10-01,2
SAML,05-01,1
SAN,01-01,2
SAN,02-01,7
SAN,03-01,1
SAN,04-01,1
SAN,05-01,1
SAN,06-01,2
SAN,07-01,2
SAN,08-01,1
SAN,10-01,1
SAND,02-01,1
SAND,03-01,4
SAND,05-01,1
SAND,06-01,2
SAND,07-01,3
SAND,10-01,1
SAP,01-01,28
SAP,02-01,14
SAP,03-01,9
SAP,04-01,9
SAP,06-01,3
SAP,07-01,1
SAP,08-01,1
SAP,09-01,1
SAR,01-01,2
SAR,04-01,1
SATS,01-01,2
SATS,03-01,3
SAVA,02-01,113
SAVA,03-01,13
SAVA,04-01,4
SAVA,05-01,6
SAVA,06-01,22
SAVA,07-01,38
SAVA,08-01,68
SAVA,09-01,17
SAVA,10-01,2
SAVE,01-01,82
SAVE,02-01,62
SAVE,03-01,31
SAVE,04-01,3
SAVE,05-01,18
SAVE,06-01,12
SAVE,07-01,7
SAVE,08-01,9
SAVE,09-01,2
SAVE,10-01,1
SB,02-01,21
SB,03-01,1
SB,06-01,3
SB,07-01,2
SB,08-01,1
SB,09-01,1
SB,10-01,1
SB,12-01,2
SBE,01-01,28
SBE,02-01,8
SBE,12-01,16
SBET,09-01,2
SBEV,03-01,1
SBFM,02-01,2
SBGI,07-01,1
SBH,03-01,1
SBH,05-01,1
SBLK,05-01,1
SBNY,02-01,1
SBRA,03-01,1
SBRA,06-01,2
SBS,04-01,1
SBSW,04-01,1
SBSW,06-01,2
SBSW,07-01,1
SBSW,08-01,3
SBUX,01-01,30
SBUX,02-01,12
SBUX,03-01,5
SBUX,04-01,4
SBUX,05-01,2
SBUX,06-01,3
SBUX,07-01,22
SBUX,08-01,9
SBUX,09-01,12
SBUX,10-01,2
SBUX,12-01,2
SC,01-01,10
SC,02-01,13
SC,03-01,13
SC,04-01,1
SC,05-01,2
SC,06-01,7
SC,07-01,1
SC,08-01,5
SC,09-01,3
SCCO,05-01,1
SCCO,07-01,5
SCCO,08-01,2
SCD,04-01,2
SCD,06-01,1
SCHA,02-01,6
SCHD,01-01,2
SCHD,02-01,1
SCHD,05-01,3
SCHF,01-01,2
SCHN,01-01,40
SCHN,06-01,10
SCHN,07-01,14
SCHN,08-01,1
SCHW,01-01,6
SCHW,02-01,8
SCHW,03-01,3
SCHW,05-01,1
SCHW,06-01,1
SCHX,03-01,1
SCI,01-01,2
SCI,02-01,13
SCI,03-01,2
SCI,05-01,1
SCKT,02-01,2
SCKT,03-01,1
SCL,02-01,6
SCL,03-01,1
SCL,04-01,1
SCO,03-01,3
SCR,03-01,4
SCR,04-01,1
SCR,06-01,13
SCR,08-01,1
SCS,02-01,1
SCS,05-01,1
SCS,06-01,1
SCS,10-01,1
SCWX,06-01,1
SD,01-01,18
SD,02-01,6
SD,04-01,2
SD,05-01,1
SD,06-01,2
SD,07-01,2
SD,09-01,1
SD,10-01,1
SDC,01-01,2
SDC,02-01,6
SDC,03-01,16
SDC,04-01,17
SDC,05-01,21
SDC,06-01,59
SDC,07-01,36
SDC,08-01,71
SDC,09-01,1109
SDC,10-01,360
SDC,12-01,2
SDGR,03-01,1
SDGR,04-01,1
SDGR,05-01,3
SDIV,07-01,1
SDOW,01-01,8
SDOW,02-01,7
SDOW,03-01,1
SDOW,04-01,1
SDOW,05-01,3
SDOW,06-01,5
SDOW,07-01,1
SDS,02-01,2
SDS,03-01,2
SDS,04-01,2
SDS,05-01,4
SDS,09-01,1
SE,01-01,32
SE,02-01,41
SE,03-01,17
SE,04-01,6
SE,05-01,5
SE,06-01,4
SE,07-01,14
SE,08-01,13
SE,09-01,14
SE,10-01,2
SE,12-01,20
SEAH,06-01,2
SEAS,02-01,2
SEAS,03-01,13
SEAS,04-01,9
SEAS,05-01,7
SEAS,06-01,7
SEAS,07-01,2
SEAS,10-01,2
SEAS,12-01,2
SEB,01-01,10
SEDG,01-01,16
SEDG,02-01,14
SEDG,04-01,2
SEDG,12-01,4
SEE,01-01,170
SEE,12-01,8
SEED,01-01,6
SEED,02-01,2
SEED,03-01,1
SEED,07-01,2
SEEL,02-01,9
SEEL,03-01,1
SEEL,04-01,2
SEEL,08-01,2
SEEL,09-01,1
SEER,04-01,1
SELB,01-01,4
SELF,01-01,4
SELF,02-01,3
SELF,03-01,4
SELF,04-01,1
SELF,06-01,1
SELF,07-01,4
SENS,01-01,42
SENS,02-01,126
SENS,03-01,71
SENS,04-01,14
SENS,05-01,11
SENS,06-01,388
SENS,07-01,39
SENS,08-01,29
SENS,09-01,28
SENT,02-01,6
SENT,03-01,2
SENT,06-01,2
SEOVF,05-01,1
SESN,06-01,1
SESN,08-01,4
SF,01-01,20
SF,02-01,13
SF,03-01,14
SF,04-01,2
SF,05-01,5
SF,06-01,8
SFIX,01-01,8
SFIX,02-01,2
SFIX,08-01,1
SFIX,09-01,6
SFL,06-01,2
SFM,01-01,2
SFM,03-01,3
SFM,09-01,1
SFT,01-01,8
SFT,03-01,1
SFT,06-01,2
SFT,07-01,1
SFT,08-01,4
SFTW,03-01,1
SFYF,02-01,6
SG,01-01,12
SG,02-01,6
SGEN,03-01,1
SGEN,04-01,1
SGFY,02-01,2
SGH,06-01,1
SGMD,04-01,1
SGMO,01-01,8
SGMO,02-01,2
SGMO,03-01,1
SGMO,04-01,1
SGMO,12-01,26
SGMS,08-01,3
SGOC,07-01,1
SGOC,08-01,1
SGRP,02-01,1
SGRY,03-01,1
SH,01-01,12
SH,02-01,6
SH,03-01,13
SH,04-01,3
SH,05-01,8
SH,06-01,11
SH,09-01,1
SHAK,01-01,4
SHAK,04-01,1
SHAK,06-01,1
SHAK,09-01,1
SHE,01-01,24
SHE,02-01,16
SHE,03-01,18
SHE,04-01,11
SHE,05-01,8
SHE,06-01,9
SHE,12-01,2
SHEN,05-01,1
SHEN,07-01,33
SHEN,08-01,5
SHIP,01-01,84
SHIP,02-01,25
SHIP,03-01,22
SHIP,04-01,6
SHIP,05-01,5
SHIP,06-01,14
SHIP,07-01,2
SHIP,08-01,1
SHIP,09-01,2
SHIPZ,04-01,3
SHLD,03-01,2
SHLDQ,02-01,1
SHLDQ,03-01,2
SHLS,05-01,1
SHLS,07-01,1
SHLX,03-01,1
SHLX,06-01,1
SHMP,02-01,5
SHMP,05-01,1
SHO,01-01,18
SHO,02-01,47
SHO,03-01,2
SHO,05-01,1
SHO,06-01,9
SHO,07-01,1
SHO,12-01,16
SHOP,01-01,60
SHOP,02-01,41
SHOP,03-01,12
SHOP,04-01,19
SHOP,05-01,8
SHOP,06-01,39
SHOP,07-01,23
SHOP,08-01,25
SHOP,09-01,9
SHOP,10-01,3
SHOP,12-01,18
SHRMF,02-01,1
SHW,04-01,1
SHW,05-01,2
SHW,06-01,1
SHW,07-01,2
SHY,03-01,1
SHY,04-01,1
SHYF,01-01,2
SHYF,02-01,4
SI,01-01,232
SI,02-01,1138
SI,03-01,255
SI,04-01,62
SI,05-01,42
SI,06-01,474
SI,07-01,39
SI,08-01,20
SI,09-01,84
SI,10-01,17
SI,12-01,2
SIC,02-01,1
SIC,04-01,2
SID,01-01,4
SID,06-01,3
SID,08-01,1
SID,09-01,5
SID,12-01,2
SIEN,02-01,1
SIG,01-01,6
SIG,02-01,4
SIG,03-01,10
SIGL,01-01,8
SIL,01-01,4
SIL,02-01,5
SIL,03-01,2
SIL,04-01,1
SIL,05-01,1
SIL,06-01,3
SIL,07-01,1
SILJ,01-01,2
SILJ,02-01,15
SILJ,03-01,3
SILJ,04-01,4
SILJ,05-01,11
SILJ,06-01,3
SILJ,07-01,1
SILJ,09-01,1
SILK,04-01,2
SIM,02-01,2
SIM,06-01,7
SIM,07-01,1
SIMO,08-01,1
SIMP,02-01,2
SIMS,01-01,2
SIMS,02-01,2
SIMS,03-01,1
SING,02-01,4
SINO,02-01,2
SINO,03-01,3
SIRC,05-01,1
SIRI,01-01,12
SIRI,02-01,3
SIRI,03-01,8
SIRI,04-01,3
SIRI,05-01,2
SIRI,06-01,7
SIRI,07-01,6
SIRI,10-01,2
SITC,02-01,1
SITE,01-01,8
SITE,02-01,6
SITE,03-01,2
SITE,06-01,1
SITM,03-01,1
SITM,08-01,1
SIVB,03-01,4
SIVR,02-01,6
SIVR,03-01,1
SIVR,05-01,1
SIVR,06-01,1
SIX,01-01,8
SIX,02-01,10
SIX,03-01,4
SIX,04-01,8
SIX,05-01,4
SIX,06-01,2
SIX,07-01,7
SIX,08-01,3
SIZE,01-01,4
SIZE,02-01,7
SIZE,03-01,3
SIZE,05-01,3
SIZE,06-01,1
SJM,02-01,21
SJM,03-01,15
SJM,05-01,1
SJM,09-01,1
SJR,03-01,4
SJR,06-01,2
SJW,01-01,20
SJW,02-01,20
SJW,03-01,4
SJW,04-01,1
SJW,05-01,2
SJW,06-01,3
SKIN,05-01,1
SKIN,07-01,2
SKIN,08-01,4
SKIN,09-01,5
SKLZ,01-01,68
SKLZ,02-01,19
SKLZ,03-01,9
SKLZ,04-01,82
SKLZ,05-01,33
SKLZ,06-01,80
SKLZ,07-01,9
SKLZ,08-01,19
SKLZ,09-01,111
SKLZ,10-01,15
SKM,02-01,2
SKT,01-01,10
SKT,02-01,13
SKT,03-01,324
SKT,04-01,2
SKT,06-01,2
SKT,09-01,1
SKY,01-01,26
SKY,02-01,12
SKY,03-01,14
SKY,04-01,3
SKY,05-01,1
SKY,06-01,2
SKY,07-01,3
SKY,09-01,5
SKYT,05-01,2
SKYT,06-01,7
SKYY,01-01,4
SLAM,06-01,1
SLB,01-01,6
SLB,02-01,3
SLB,03-01,6
SLB,04-01,2
SLB,05-01,3
SLB,06-01,2
SLB,07-01,4
SLB,08-01,1
SLDB,06-01,2
SLG,01-01,2
SLG,02-01,1
SLG,03-01,5
SLGG,01-01,2
SLGG,03-01,21
SLGG,04-01,1
SLGG,05-01,5
SLGG,06-01,6
SLI,07-01,1
SLI,09-01,1
SLM,07-01,1
SLP,03-01,6
SLP,05-01,1
SLQT,05-01,1
SLQT,06-01,2
SLQT,08-01,22
SLQT,09-01,28
SLQT,10-01,1
SLS,02-01,4
SLS,03-01,1
SLT,03-01,1
SLV,01-01,216
SLV,02-01,2201
SLV,03-01,98
SLV,04-01,32
SLV,05-01,51
SLV,06-01,27
SLV,07-01,7
SLV,08-01,4
SLV,09-01,17
SLV,12-01,12
SLVO,02-01,2
SLVO,04-01,4
SLVO,05-01,3
SLVO,08-01,1
SLVP,02-01,3
SLX,01-01,8
SLX,03-01,1
SLX,05-01,1
SLX,12-01,2
SLY,02-01,6
SLYG,02-01,6
SLYV,02-01,6
SM,01-01,12
SM,02-01,6
SM,03-01,2
SM,05-01,4
SM,09-01,6
SMAR,01-01,2
SMAR,09-01,1
SMB,01-01,2
SMB,02-01,2
SMB,04-01,1
SMB,05-01,2
SMBC,04-01,1
SMDD,05-01,1
SMFG,08-01,1
SMG,01-01,4
SMG,02-01,9
SMG,06-01,1
SMG,07-01,3
SMG,08-01,1
SMG,09-01,1
SMH,01-01,34
SMH,02-01,43
SMH,03-01,26
SMH,04-01,15
SMH,05-01,13
SMH,06-01,24
SMH,07-01,15
SMH,08-01,8
SMH,09-01,10
SMH,10-01,1
SMH,12-01,6
SMLF,04-01,1
SMPL,04-01,1
SMRT,09-01,1
SNA,03-01,1
SNAP,01-01,44
SNAP,02-01,40
SNAP,03-01,26
SNAP,04-01,28
SNAP,05-01,10
SNAP,06-01,5
SNAP,07-01,58
SNAP,08-01,17
SNAP,09-01,14
SNAP,12-01,16
SNCA,03-01,1
SNCR,02-01,1
SNCR,06-01,1
SND,08-01,1
SNDL,01-01,68
SNDL,02-01,3479
SNDL,03-01,268
SNDL,04-01,184
SNDL,05-01,257
SNDL,06-01,1163
SNDL,07-01,76
SNDL,08-01,60
SNDL,09-01,49
SNDL,10-01,37
SNE,01-01,34
SNE,02-01,19
SNES,02-01,3
SNES,03-01,6
SNES,06-01,3
SNES,07-01,1
SNES,09-01,1
SNOW,01-01,112
SNOW,02-01,22
SNOW,03-01,37
SNOW,04-01,5
SNOW,05-01,15
SNOW,06-01,10
SNOW,07-01,6
SNOW,08-01,5
SNOW,09-01,3
SNOW,12-01,12
SNP,03-01,2
SNP,05-01,10
SNPR,02-01,2
SNPR,03-01,1
SNPR,04-01,1
SNV,03-01,2
SNV,06-01,3
SNWV,02-01,2
SNY,01-01,2
SO,01-01,368
SO,12-01,40
SOCL,04-01,1
SOFI,06-01,835
SOFI,07-01,463
SOFI,08-01,344
SOFI,09-01,217
SOFI,10-01,33
SOFIW,06-01,3
SOFIW,09-01,2
SOGU,06-01,1
SOL,01-01,30
SOL,02-01,13
SOL,03-01,5
SOL,04-01,4
SOL,05-01,11
SOL,06-01,3
SOL,07-01,2
SOL,08-01,2
SOL,09-01,6
SOLO,01-01,30
SOLO,02-01,12
SOLO,03-01,7
SOLO,04-01,2
SOLO,05-01,1
SOLO,06-01,7
SOLO,07-01,1
SOLO,08-01,1
SOLO,09-01,1
SOLO,10-01,4
SON,01-01,34
SON,02-01,26
SON,03-01,15
SON,04-01,6
SON,05-01,3
SON,06-01,8
SON,12-01,4
SONO,01-01,8
SONO,02-01,8
SONO,03-01,3
SONO,06-01,2
SONO,08-01,2
SONO,12-01,2
SONY,04-01,6
SONY,05-01,9
SONY,06-01,4
SONY,07-01,1
SONY,08-01,15
SONY,09-01,1
SOR,04-01,1
SOS,01-01,6
SOS,02-01,63
SOS,03-01,43
SOS,04-01,5
SOS,05-01,44
SOS,06-01,6
SOS,07-01,1
SOS,08-01,2
SOXL,01-01,8
SOXL,02-01,40
SOXL,03-01,73
SOXL,04-01,50
SOXL,05-01,16
SOXL,06-01,29
SOXL,07-01,5
SOXL,08-01,1
SOXL,09-01,3
SOXS,02-01,1
SOXS,03-01,12
SOXS,04-01,4
SOXS,06-01,3
SOXS,08-01,2
SOXX,01-01,2
SOXX,02-01,7
SOXX,05-01,3
SOYB,01-01,2
SOYB,02-01,2
SOYB,04-01,1
SOYB,05-01,1
SP,01-01,114
SP,02-01,104
SP,03-01,53
SP,04-01,31
SP,05-01,32
SP,06-01,45
SP,07-01,16
SP,12-01,2
SPAK,02-01,2
SPB,05-01,1
SPC,10-01,1
SPCE,01-01,542
SPCE,02-01,314
SPCE,03-01,118
SPCE,04-01,94
SPCE,05-01,876
SPCE,06-01,659
SPCE,07-01,636
SPCE,08-01,59
SPCE,09-01,78
SPCE,10-01,35
SPCE,12-01,60
SPCX,05-01,1
SPD,04-01,2
SPDN,04-01,4
SPFR,07-01,1
SPFR,09-01,2
SPG,01-01,18
SPG,02-01,9
SPG,03-01,4
SPG,05-01,1
SPG,06-01,4
SPG,09-01,2
SPG,10-01,2
SPHD,05-01,1
SPHD,06-01,1
SPHD,10-01,1
SPIR,09-01,65
SPIR,10-01,5
SPKE,06-01,1
SPLK,02-01,8
SPLK,04-01,3
SPLK,05-01,11
SPLK,06-01,7
SPLK,08-01,1
SPLK,12-01,2
SPOT,01-01,6
SPOT,02-01,7
SPOT,03-01,2
SPOT,04-01,5
SPOT,05-01,5
SPOT,06-01,3
SPOT,07-01,5
SPOT,08-01,2
SPOT,09-01,4
SPOT,10-01,2
SPOT,12-01,4
SPR,01-01,6
SPR,03-01,1
SPR,05-01,2
SPR,06-01,2
SPR,07-01,1
SPR,10-01,2
SPRT,06-01,1
SPRT,07-01,4
SPRT,08-01,2
SPRT,09-01,1
SPRWF,02-01,6
SPRWF,04-01,1
SPSM,02-01,6
SPT,12-01,4
SPWH,04-01,1
SPWR,01-01,126
SPWR,02-01,6
SPWR,03-01,5
SPWR,04-01,14
SPWR,06-01,1
SPWR,07-01,5
SPWR,08-01,3
SPWR,09-01,7
SPWR,12-01,4
SPXL,01-01,4
SPXL,03-01,6
SPXL,04-01,5
SPXL,05-01,2
SPXL,06-01,3
SPXL,07-01,3
SPXL,08-01,9
SPXL,09-01,8
SPXL,10-01,1
SPXS,01-01,6
SPXS,02-01,21
SPXS,03-01,5
SPXS,04-01,5
SPXS,06-01,7
SPXS,07-01,13
SPXS,08-01,8
SPXS,09-01,9
SPXS,12-01,2
SPXU,01-01,2
SPXU,02-01,4
SPXU,03-01,1
SPXU,05-01,2
SPXU,06-01,1
SPXU,07-01,6
SPXU,08-01,1
SPY,01-01,724
SPY,02-01,1103
SPY,03-01,712
SPY,04-01,1330
SPY,05-01,956
SPY,06-01,825
SPY,07-01,2286
SPY,08-01,1466
SPY,09-01,1654
SPY,10-01,393
SPY,12-01,112
SPYG,01-01,2
SPYG,02-01,1
SPYG,03-01,1
SPYG,06-01,1
SPYG,08-01,1
SPYG,09-01,1
SPYV,06-01,1
SQ,01-01,156
SQ,02-01,132
SQ,03-01,45
SQ,04-01,64
SQ,05-01,60
SQ,06-01,31
SQ,07-01,25
SQ,08-01,55
SQ,09-01,17
SQ,10-01,14
SQ,12-01,58
SQFT,03-01,2
SQL,09-01,1
SQM,01-01,14
SQM,02-01,2
SQM,03-01,1
SQM,05-01,1
SQM,12-01,2
SQQQ,01-01,12
SQQQ,02-01,61
SQQQ,03-01,80
SQQQ,04-01,11
SQQQ,05-01,31
SQQQ,06-01,23
SQQQ,07-01,33
SQQQ,08-01,26
SQQQ,09-01,23
SQQQ,10-01,8
SQSP,09-01,1
SQZ,06-01,1
SR,01-01,8
SR,02-01,10
SR,03-01,20
SR,04-01,2
SR,05-01,4
SR,06-01,5
SR,07-01,1
SR,12-01,2
SRAC,01-01,8
SRC,02-01,2
SRE,02-01,13
SRE,03-01,1
SRE,06-01,1
SRE,12-01,2
SRI,04-01,1
SRNE,01-01,24
SRNE,02-01,14
SRNE,03-01,1
SRNE,04-01,23
SRNE,05-01,16
SRNE,06-01,58
SRNE,07-01,5
SRNE,08-01,6
SRNE,09-01,3
SRNE,12-01,2
SRNG,06-01,1
SRPT,01-01,92
SRPT,02-01,15
SRPT,03-01,1
SRPT,05-01,2
SRPT,08-01,1
SRTY,01-01,4
SRTY,05-01,1
SRTY,06-01,1
SRTY,10-01,1
SRUUF,09-01,1
SSB,02-01,2
SSB,05-01,1
SSB,06-01,2
SSD,01-01,4
SSD,02-01,8
SSD,03-01,3
SSD,04-01,4
SSD,05-01,3
SSD,06-01,1
SSFT,05-01,1
SSLY,02-01,6
SSNC,05-01,1
SSO,02-01,2
SSO,03-01,1
SSO,07-01,2
SSO,08-01,1
SSP,01-01,2
SSP,02-01,2
SSPK,01-01,14
SSPK,02-01,2
SSPK,03-01,4
SSPK,04-01,2
SSPK,05-01,2
SSPK,06-01,2
SSPK,12-01,4
SSRM,03-01,1
SSY,03-01,1
SSYS,01-01,6
SSYS,06-01,1
SSYS,07-01,2
ST,01-01,30
ST,02-01,25
ST,03-01,19
ST,05-01,2
ST,06-01,16
ST,12-01,10
STAG,03-01,2
STAG,08-01,1
STAR,01-01,38
STAR,02-01,5
STAR,03-01,41
STAR,06-01,31
STAR,07-01,2
STAR,08-01,1
STAR,09-01,2
STAY,01-01,156
STAY,12-01,6
STC,02-01,2
STC,04-01,1
STC,05-01,1
STC,06-01,2
STE,02-01,2
STEM,04-01,2
STEM,05-01,5
STEM,06-01,13
STEM,08-01,3
STEM,09-01,4
STEM,10-01,1
STEP,01-01,10
STEP,02-01,11
STEP,03-01,13
STEP,04-01,5
STEP,05-01,6
STEP,06-01,7
STEP,07-01,1
STEP,08-01,1
STG,08-01,1
STIC,01-01,104
STIC,02-01,4
STIC,03-01,6
STIC,05-01,1
STIC,06-01,1
STIC,12-01,58
STIM,02-01,1
STIM,03-01,3
STIP,03-01,1
STL,02-01,13
STL,03-01,9
STLA,01-01,28
STLA,02-01,6
STLA,04-01,1
STLC,01-01,4
STLD,01-01,44
STLD,02-01,3
STLD,05-01,10
STLD,06-01,33
STLD,07-01,4
STLD,08-01,1
STLD,09-01,4
STLD,12-01,10
STM,01-01,6
STM,02-01,7
STM,05-01,5
STM,06-01,1
STMP,02-01,14
STMP,03-01,3
STMP,04-01,2
STMP,06-01,2
STMP,07-01,9
STMP,10-01,3
STNG,01-01,2
STNG,02-01,2
STNG,03-01,9
STOK,01-01,6
STOK,04-01,2
STON,04-01,1
STOR,02-01,2
STPK,01-01,38
STPK,02-01,3
STPK,12-01,4
STRA,04-01,1
STRL,05-01,1
STSB,02-01,6
STWD,03-01,5
STWD,04-01,1
STX,02-01,1
STX,05-01,16
STX,06-01,2
STX,07-01,2
STZ,01-01,10
STZ,02-01,8
STZ,03-01,1
STZ,05-01,1
SU,01-01,24
SU,02-01,26
SU,03-01,23
SU,04-01,28
SU,05-01,14
SU,06-01,2
SU,07-01,7
SU,08-01,1
SU,09-01,4
SUB,01-01,78
SUB,02-01,41
SUB,03-01,19
SUB,04-01,3
SUB,05-01,3
SUB,06-01,6
SUB,12-01,4
SUBZ,02-01,2
SUBZ,04-01,1
SUI,01-01,2
SUI,02-01,1
SUM,01-01,4
SUM,02-01,5
SUM,04-01,4
SUM,06-01,1
SUM,07-01,2
SUM,08-01,1
SUMO,01-01,8
SUMO,02-01,1
SUMO,03-01,2
SUMO,04-01,7
SUMO,05-01,1
SUMO,07-01,4
SUMO,12-01,2
SUN,01-01,44
SUN,02-01,23
SUN,03-01,9
SUN,04-01,11
SUN,05-01,2
SUN,06-01,7
SUN,07-01,2
SUN,12-01,2
SUNL,09-01,3
SUNS,06-01,1
SUNW,01-01,6
SUNW,06-01,1
SUP,01-01,4
SUP,03-01,3
SUP,04-01,1
SUP,06-01,1
SURF,01-01,2
SURF,04-01,1
SURF,08-01,2
SV,01-01,20
SV,03-01,1
SV,05-01,2
SV,06-01,2
SV,12-01,2
SVA,02-01,2
SVAC,03-01,2
SVC,01-01,2
SVC,02-01,4
SVC,03-01,1
SVC,05-01,6
SVC,06-01,2
SVFAU,01-01,8
SVM,01-01,4
SVT,02-01,2
SVXY,04-01,1
